age,subscription_type,watch_hours,last_login_days,monthly_fee,churned,number_of_profiles,avg_watch_time_per_day,gender_Female,gender_Male,gender_Other,region_Africa,region_Asia,region_Europe,region_North America,region_Oceania,region_South America,device_Desktop,device_Laptop,device_Mobile,device_TV,device_Tablet,payment_method_Credit Card,payment_method_Crypto,payment_method_Debit Card,payment_method_Gift Card,payment_method_PayPal,favorite_genre_Action,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi
44,0.0,2.84,12,8.99,1,2,0.22,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
55,2.0,0.15,0,17.99,0,4,0.15,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
38,1.0,7.44,34,13.99,1,2,0.21,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,0.0,10.93,59,8.99,1,3,0.18,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32,2.0,18.58,18,17.99,0,5,0.98,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
70,1.0,32.59,7,13.99,0,4,4.07,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
30,2.0,46.55,48,17.99,0,3,0.95,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
65,2.0,15.52,0,17.99,0,4,15.52,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
50,0.0,25.08,53,8.99,0,5,0.46,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
61,1.0,14.2,35,13.99,0,4,0.39,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39,2.0,15.64,24,17.99,0,4,0.63,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,0.0,22.29,54,8.99,0,5,0.41,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,0.0,8.06,13,8.99,0,2,0.58,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57,0.0,4.76,58,8.99,1,1,0.08,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
29,1.0,7.29,44,13.99,1,3,0.16,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44,1.0,4.2,39,13.99,1,3,0.11,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22,0.0,0.91,39,8.99,1,1,0.02,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
33,0.0,3.15,42,8.99,1,1,0.07,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25,0.0,5.78,45,8.99,1,4,0.13,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
54,2.0,19.95,59,17.99,1,1,0.33,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
21,0.0,5.49,31,8.99,1,2,0.17,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19,2.0,1.87,6,17.99,1,1,0.27,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,0.0,15.3,49,8.99,1,3,0.31,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
19,1.0,0.82,39,13.99,1,5,0.02,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
40,1.0,4.87,19,13.99,1,1,0.24,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31,2.0,2.2,43,17.99,1,5,0.05,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38,0.0,2.7,49,8.99,1,1,0.05,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25,2.0,5.75,7,17.99,0,3,0.72,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
39,2.0,9.28,39,17.99,1,3,0.23,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
64,0.0,5.01,49,8.99,1,5,0.1,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
21,1.0,8.27,53,13.99,1,3,0.15,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
32,1.0,3.37,19,13.99,1,1,0.17,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
62,0.0,1.71,13,8.99,1,4,0.12,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
69,1.0,2.48,55,13.99,1,1,0.04,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
63,2.0,7.58,25,17.99,0,1,0.29,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23,2.0,18.15,16,17.99,0,2,1.07,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
68,2.0,15.56,53,17.99,1,3,0.29,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
60,2.0,2.0,32,17.99,1,5,0.06,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
38,1.0,8.79,17,13.99,0,5,0.49,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
61,2.0,13.17,40,17.99,1,3,0.32,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
56,0.0,9.9,41,8.99,1,5,0.24,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33,0.0,8.92,48,8.99,1,5,0.18,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58,0.0,6.35,23,8.99,0,2,0.26,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
41,2.0,0.57,52,17.99,1,4,0.01,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
45,2.0,15.41,6,17.99,0,3,2.2,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59,1.0,4.17,57,13.99,1,4,0.07,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
24,0.0,11.85,0,8.99,0,3,11.85,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,1.0,32.31,11,13.99,0,3,2.69,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
59,0.0,12.4,43,8.99,1,3,0.28,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40,0.0,6.86,1,8.99,0,4,3.43,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
53,2.0,17.99,0,17.99,0,3,17.99,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31,0.0,7.64,46,8.99,1,4,0.16,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
59,0.0,35.89,11,8.99,0,4,2.99,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
58,0.0,8.53,8,8.99,0,2,0.95,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
18,2.0,27.6,11,17.99,0,5,2.3,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,2.0,8.87,24,17.99,0,1,0.35,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
59,0.0,12.03,33,8.99,1,1,0.35,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
28,2.0,16.69,47,17.99,1,3,0.35,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
48,2.0,1.54,22,17.99,1,5,0.07,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35,2.0,25.2,48,17.99,0,4,0.51,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
46,0.0,4.11,16,8.99,1,4,0.24,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
57,1.0,4.81,21,13.99,1,2,0.22,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
67,1.0,1.93,48,13.99,1,5,0.04,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
67,1.0,0.01,1,13.99,0,4,0.01,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
49,1.0,19.77,54,13.99,0,4,0.36,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
48,2.0,2.98,6,17.99,0,2,0.43,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
23,0.0,27.77,21,8.99,0,2,1.26,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,0.0,6.86,41,8.99,1,4,0.16,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49,0.0,10.85,27,8.99,0,4,0.39,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
65,1.0,10.44,58,13.99,1,2,0.18,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
59,0.0,24.62,21,8.99,0,3,1.12,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
48,0.0,6.94,52,8.99,1,1,0.13,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21,1.0,4.52,3,13.99,0,3,1.13,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
61,2.0,1.63,36,17.99,1,5,0.04,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34,0.0,12.42,28,8.99,0,2,0.43,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
51,1.0,38.31,4,13.99,0,5,7.66,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
23,1.0,14.9,40,13.99,1,1,0.36,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
30,2.0,7.13,49,17.99,1,3,0.14,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,2.0,7.81,53,17.99,1,4,0.14,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
42,1.0,0.48,5,13.99,0,5,0.08,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
62,1.0,6.55,52,13.99,0,5,0.12,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49,2.0,29.41,14,17.99,0,1,1.96,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41,0.0,32.8,32,8.99,0,2,0.99,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
65,0.0,0.24,28,8.99,1,5,0.01,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
34,1.0,33.38,53,13.99,0,5,0.62,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
32,1.0,14.18,59,13.99,1,1,0.24,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33,1.0,6.97,44,13.99,1,3,0.15,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
47,0.0,6.39,54,8.99,1,4,0.12,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
33,2.0,6.35,30,17.99,0,5,0.2,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
67,1.0,2.79,53,13.99,1,4,0.05,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20,0.0,47.0,25,8.99,0,4,1.81,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
43,1.0,38.84,56,13.99,0,4,0.68,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36,1.0,2.56,6,13.99,0,5,0.37,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
54,0.0,13.25,49,8.99,1,3,0.27,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26,1.0,12.76,54,13.99,0,4,0.23,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,1.0,26.47,60,13.99,0,1,0.43,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
37,1.0,1.33,60,13.99,1,5,0.02,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43,0.0,10.02,50,8.99,1,1,0.2,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
69,0.0,7.66,46,8.99,1,3,0.16,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
32,1.0,22.99,31,13.99,0,1,0.72,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,0.0,9.2,26,8.99,1,2,0.34,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29,2.0,4.46,42,17.99,1,4,0.1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
34,2.0,2.94,39,17.99,1,1,0.07,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
45,2.0,2.59,56,17.99,1,3,0.05,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
46,1.0,1.22,59,13.99,1,3,0.02,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31,0.0,10.38,42,8.99,1,1,0.24,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
68,0.0,15.56,53,8.99,1,5,0.29,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,1.0,11.94,45,13.99,1,2,0.26,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
68,0.0,24.27,33,8.99,1,1,0.71,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
50,0.0,4.3,54,8.99,1,5,0.08,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
18,1.0,9.77,57,13.99,1,2,0.17,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,2.0,3.92,4,17.99,0,1,0.78,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
39,2.0,13.51,54,17.99,0,4,0.25,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
45,2.0,27.2,8,17.99,0,5,3.02,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,2.0,16.51,41,17.99,1,5,0.39,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
56,1.0,4.05,4,13.99,0,4,0.81,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
31,1.0,2.2,29,13.99,1,1,0.07,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
31,1.0,2.02,39,13.99,1,4,0.05,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31,1.0,54.98,57,13.99,0,4,0.95,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41,0.0,7.78,0,8.99,0,2,7.78,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
32,1.0,1.43,19,13.99,1,2,0.07,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
67,2.0,18.54,58,17.99,0,5,0.31,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
46,0.0,4.84,27,8.99,1,2,0.17,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
54,2.0,6.65,23,17.99,0,4,0.28,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59,2.0,47.14,35,17.99,0,3,1.31,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
44,0.0,20.91,5,8.99,0,5,3.48,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
62,0.0,3.31,21,8.99,1,3,0.15,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
46,1.0,2.98,51,13.99,1,1,0.06,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
68,1.0,37.3,31,13.99,0,5,1.17,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,2.0,10.38,33,17.99,1,3,0.31,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
55,2.0,6.14,25,17.99,0,4,0.24,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,1.0,4.75,54,13.99,1,3,0.09,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
69,1.0,7.26,48,13.99,0,5,0.15,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31,1.0,23.56,40,13.99,0,5,0.57,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
55,0.0,7.86,36,8.99,1,4,0.21,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40,1.0,7.48,54,13.99,1,1,0.14,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
36,2.0,2.13,54,17.99,1,3,0.04,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,0.0,6.12,51,8.99,1,2,0.12,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
63,0.0,10.71,43,8.99,1,2,0.24,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
43,1.0,1.06,27,13.99,0,4,0.04,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
18,2.0,12.22,48,17.99,0,5,0.25,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
23,1.0,3.9,1,13.99,0,1,1.95,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
21,2.0,19.77,22,17.99,0,4,0.86,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
53,0.0,2.42,11,8.99,1,5,0.2,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
64,2.0,7.0,9,17.99,0,4,0.7,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21,1.0,61.8,41,13.99,0,3,1.47,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50,0.0,2.84,36,8.99,1,3,0.08,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
38,1.0,5.32,24,13.99,0,4,0.21,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
67,1.0,0.44,27,13.99,1,3,0.02,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
70,1.0,7.16,40,13.99,1,1,0.17,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
58,1.0,0.73,14,13.99,1,3,0.05,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21,0.0,2.73,48,8.99,1,5,0.06,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
28,2.0,17.1,16,17.99,0,4,1.01,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
61,0.0,20.11,17,8.99,0,1,1.12,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
27,0.0,31.0,57,8.99,0,5,0.53,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
63,1.0,11.42,57,13.99,1,1,0.2,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
51,2.0,14.64,23,17.99,0,4,0.61,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
40,0.0,5.54,11,8.99,1,1,0.46,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
47,2.0,34.18,50,17.99,0,4,0.67,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19,0.0,1.23,47,8.99,1,4,0.03,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
43,0.0,7.51,2,8.99,0,4,2.5,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
63,1.0,16.41,34,13.99,1,1,0.47,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39,1.0,11.29,40,13.99,1,1,0.28,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20,0.0,0.37,27,8.99,1,1,0.01,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39,0.0,7.24,8,8.99,0,3,0.8,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30,2.0,21.23,50,17.99,0,2,0.42,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
46,1.0,0.89,35,13.99,1,1,0.02,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
